registration_area,registration_region,tot_number_new_cases,pop_number,prob,infections10,infections100,infections500,infections1000
Дніпропетровська,Дніпро,969,990724,0.00097807260145106,0,0,0,1
Дніпропетровська,Дніпровський район,111,83879,0.00132333480370534,0,0,1,1
Дніпропетровська,Жовті Води,21,43591,0.00048175082012342,0,0,0,0
Дніпропетровська,Кам’янське,294,231915,0.00126770584050191,0,0,1,1
Дніпропетровська,Карнаухівка,12,6645,0.0018058690744921,0,0,1,2
Дніпропетровська,Кривий Ріг,1077,619278,0.00173912200982434,0,0,1,2
Дніпропетровська,Криворізький район,72,43807,0.00164357294496313,0,0,1,2
Дніпропетровська,Криничанський район,9,34133,0.0002636744499458,0,0,0,0
Дніпропетровська,Магдалинівський район,0,32844,0,0,0,0,0
Дніпропетровська,Марганець,6,46097,0.000130160314120225,0,0,0,0
Дніпропетровська,Межівський район,15,22579,0.000664334115771292,0,0,0,1
Дніпропетровська,Нікополь,63,109122,0.000577335459394073,0,0,0,1
Дніпропетровська,Нікопольський район,21,38879,0.000540137349211657,0,0,0,1
Дніпропетровська,Новомосковськ,57,70357,0.000810153929246557,0,0,0,1
Дніпропетровська,Новомосковський район,36,71613,0.000502702023375644,0,0,0,1
Дніпропетровська,П'ятихатський район,75,43469,0.0017253675032782,0,0,1,2
Дніпропетровська,Павлоград,258,104225,0.00247541376828976,0,0,1,2
Дніпропетровська,Павлоградський район,39,26723,0.00145941698162631,0,0,1,1
Дніпропетровська,Першотравенськ,0,27892,0,0,0,0,0
Дніпропетровська,Петриківський район,42,24479,0.00171575636259651,0,0,1,2
Дніпропетровська,Петропавлівський район,9,25119,0.000358294518093873,0,0,0,0
Дніпропетровська,Покров,3,38570,7.7780658542909e-05,0,0,0,0
Дніпропетровська,Покровський район,45,33134,0.00135812156697048,0,0,1,1
Дніпропетровська,Синельниківський район,9,36845,0.000244266521916135,0,0,0,0
Дніпропетровська,Синельникове,90,30321,0.00296823983377857,0,0,1,3
Дніпропетровська,Солонянський район,0,37429,0,0,0,0,0
Дніпропетровська,Софіївський район,12,20562,0.000583600817041144,0,0,0,1
Дніпропетровська,Тернівка,30,27635,0.00108557988058621,0,0,1,1
Дніпропетровська,Томаківський район,36,23749,0.00151585329908628,0,0,1,2
Дніпропетровська,Царичанський район,18,26079,0.000690210514206833,0,0,0,1
Дніпропетровська,Широківський район,9,25696,0.000350249066002491,0,0,0,0
Дніпропетровська,Юр'ївський район,0,12643,0,0,0,0,0
Донецька,Авдіївка,171,32436,0.00527192008879023,0,1,3,5
Донецька,Бахмут,837,73212,0.0114325520406491,0,1,6,11
Донецька,Бахмутський район,198,105040,0.00188499619192689,0,0,1,2
Донецька,Білицьке,63,8047,0.00782900459798683,0,1,4,8
Донецька,Білозерське,93,15099,0.006159348301212,0,1,3,6
Донецька,Великоновосілківський район,378,37144,0.0101766099504631,0,1,5,10
Донецька,Вишневе,0,253,0,0,0,0,0
Донецька,Водянське,3,1436,0.0020891364902507,0,0,1,2
Донецька,Волноваський район,324,95805,0.00338186942226397,0,0,2,3
Донецька,Вугледар,180,14616,0.0123152709359606,0,1,6,12
Донецька,Гірник,57,10725,0.00531468531468531,0,1,3,5
Донецька,Добропілля,333,29129,0.0114319063476261,0,1,6,11
Донецька,Добропільський район,54,14901,0.00362391785786189,0,0,2,4
Донецька,Дружківка,279,55984,0.00498356673335239,0,0,2,5
Донецька,Залізне,6,5105,0.00117531831537708,0,0,1,1
Донецька,Комишівка,3,388,0.0077319587628866,0,1,4,8
Донецька,Комишуваха,0,507,0,0,0,0,0
Донецька,Костянтинівка,423,69817,0.00605869630605726,0,1,3,6
Донецька,Костянтинівський район,12,17166,0.000699056274030059,0,0,0,1
Донецька,Краматорськ,2409,152120,0.0158361819616093,0,2,8,16
Донецька,Красна Гора,0,612,0,0,0,0,0
Донецька,Курахівка,27,2726,0.0099046221570066,0,1,5,10
Донецька,Курдюмівка,6,762,0.0078740157480315,0,1,4,8
Донецька,Лиман,156,20768,0.0075115562403698,0,1,4,8
Донецька,Лиманський район,30,21799,0.00137620991788614,0,0,1,1
Донецька,Мангушський район,282,25524,0.0110484250117536,0,1,6,11
Донецька,Мар'їнський район,201,79117,0.00254054122375722,0,0,1,3
Донецька,Маріуполь,3612,436569,0.00827360623406609,0,1,4,8
Донецька,Миколаївка,222,14564,0.0152430650920077,0,2,8,15
Донецька,Мирноград,135,47460,0.00284450063211125,0,0,1,3
Донецька,Миронівський,27,7472,0.0036134903640257,0,0,2,4
Донецька,Неліпівка,6,1013,0.00592300098716683,0,1,3,6
Донецька,Нікольський район,198,27337,0.00724293082635256,0,1,4,7
Донецька,Новоазовський район,9,26952,0.000333926981300089,0,0,0,0
Донецька,Новогродівка,201,14481,0.0138802568883364,0,1,7,14
Донецька,Новодонецьке,39,5734,0.00680153470526683,0,1,3,7
Донецька,Олександрівський район,111,17615,0.00630144762986091,0,1,3,6
Донецька,Олексієво-Дружківка,18,7148,0.00251818690542809,0,0,1,3
Донецька,Петрівка,6,1040,0.00576923076923077,0,1,3,6
Донецька,Південне,3,1458,0.00205761316872428,0,0,1,2
Донецька,Північне,21,9360,0.00224358974358974,0,0,1,2
Донецька,Покровськ,300,61770,0.00485672656629432,0,0,2,5
Донецька,Покровський район,111,29449,0.00376922815715304,0,0,2,4
Донецька,Райське,0,812,0,0,0,0,0
Донецька,Сартана,66,10240,0.0064453125,0,1,3,6
Донецька,Світлодарськ,33,11421,0.00288941423693197,0,0,1,3
Донецька,Святогірськ,66,4369,0.0151064316777295,0,2,8,15
Донецька,Селидове,219,22276,0.00983120847548932,0,1,5,10
Донецька,Слов'янський район,2337,45917,0.0508961822418712,1,5,25,51
Донецька,Соледар,126,10867,0.0115947363577804,0,1,6,12
Донецька,Старий Крим,27,5858,0.00460908159781495,0,0,2,5
Донецька,Талаківка,15,3926,0.00382068262862965,0,0,2,4
Донецька,Торецьк,564,32027,0.0176101414431573,0,2,9,18
Донецька,Українськ,60,11035,0.00543724512913457,0,1,3,5
Донецька,Цукурине,15,1784,0.00840807174887892,0,1,4,8
Донецька,Часів Яр,81,12756,0.00634995296331138,0,1,3,6
Донецька,Щербинівка,15,3373,0.00444707975096353,0,0,2,4
Донецька,Ясинуватський район,39,25942,0.00150335363503199,0,0,1,2
Житомирська,Андрушівський район,429,32030,0.0133936934124259,0,1,7,13
Житомирська,Баранівський район,585,38510,0.0151908595170086,0,2,8,15
Житомирська,Бердичів,1260,74839,0.0168361415839335,0,2,8,17
Житомирська,Бердичівський район,837,27587,0.0303403777141407,0,3,15,30
Житомирська,Брусилівський район,240,14539,0.0165073251255245,0,2,8,17
Житомирська,Ємільчинський район,537,31615,0.0169856080974221,0,2,8,17
Житомирська,Житомир,4734,264318,0.0179102444782421,0,2,9,18
Житомирська,Житомирський район,1218,72213,0.0168667691412903,0,2,8,17
Житомирська,Коростенський район,354,25297,0.0139937542001028,0,1,7,14
Житомирська,Коростень,1164,62833,0.0185252972164309,0,2,9,19
Житомирська,Коростишівський район,462,39432,0.0117163724893488,0,1,6,12
Житомирська,Лугинський район,375,15691,0.0238990504110637,0,2,12,24
Житомирська,Любарський район,621,26032,0.0238552550706822,0,2,12,24
Житомирська,Малин,528,25831,0.02044055592118,0,2,10,20
Житомирська,Малинський район,117,18010,0.00649639089394781,0,1,3,6
Житомирська,Народицький район,228,9458,0.0241065764432227,0,2,12,24
Житомирська,Новоград-Волинський,1365,55790,0.0244667503136763,0,2,12,24
Житомирська,Новоград-Волинський район,345,43789,0.00787869099545548,0,1,4,8
Житомирська,Овруцький район,885,53916,0.0164144224348987,0,2,8,16
Житомирська,Олевський район,396,40721,0.00972471206502787,0,1,5,10
Житомирська,Попільнянський район,396,30106,0.0131535242144423,0,1,7,13
Житомирська,Пулинський район,483,22193,0.0217636191591943,0,2,11,22
Житомирська,Радомишльський район,300,36069,0.00831739166597355,0,1,4,8
Житомирська,Романівський район,531,27334,0.019426355454745,0,2,10,19
Житомирська,Ружинський район,78,25520,0.0030564263322884,0,0,2,3
Житомирська,Хорошівський район,489,33828,0.0144554806669032,0,1,7,14
Житомирська,Черняхівський район,585,27464,0.0213006117098747,0,2,11,21
Житомирська,Чуднівський район,780,33247,0.0234607633771468,0,2,12,23
Закарпатська,Берегівський район,450,50196,0.00896485775759025,0,1,4,9
Закарпатська,Берегове,483,23571,0.0204912816596665,0,2,10,20
Закарпатська,Великоберезнянський район,825,26060,0.0316577129700691,0,3,16,32
Закарпатська,Виноградівський район,1173,120795,0.00971066683223643,0,1,5,10
Закарпатська,Воловецький район,156,23709,0.00657977983044414,0,1,3,7
Закарпатська,Іршавський район,429,100294,0.0042774243723453,0,0,2,4
Закарпатська,Міжгірський район,174,47360,0.00367398648648649,0,0,2,4
Закарпатська,Мукачево,654,85796,0.0076227329945452,0,1,4,8
